pct_input	user_id	pct_wild_mouse	pct_scroll_move	ack	screen_height	session_duration	mouse_move_total_rel_distance	pct_rage_click	total_load_time	session_id	session_start	pct_click	pct_mouse_move	wild_mouse_duration	pct_scrandom	page_activity_duration	scroll_move_total_rel_distance	pct_mouse_click	screen_width	browser_name	product_ean	pct_click_product_info	pct_scroll_move_duration	pct_doubleclick
1.09981	2482	40.51612	50.45193	1.00000	lower	77.13159	5.78705	47.80548	3.33711	545693	2021-07-29 19:25:12	9.86826	7.08274	6.99594	41.78598	11.15735	14.33609	10.47297	lower	edge	5172259108389	44.78586	8.74873	2.35111
12.86597	768	56.77605	74.78591	0.00000	600	1.54701	9.88125	60.96649	10.57602	534659	2022-08-08 19:35:59	11.84021	8.97860	10.04654	30.88877	3.60262	7.03709	7.78654	1280	chrome	5431535432922	60.55310	6.85963	6.68544
1.96679	2114	49.66985	54.76891	1.00000	768	157.22764	8.79937	48.03191	9.61978	873404	2023-01-06 07:39:26	1.09659	9.32474	7.48102	53.38485	10.92466	7.10363	6.32938	1920	mobile	7053250673947	77.96627	5.52392	7.13471
1.69478	680	66.71913	36.40081	1.00000	1080	153.03010	6.29665	72.49109	3.65023	1177531	2023-01-26 20:46:50	4.21455	7.28018	6.89552	50.70064	9.97779	7.07943	9.22898	1920	chrome	0676969777828	70.15231	6.57635	9.43592
1.49429	1453	53.87177	61.25681	1.00000	1080	186.39027	7.65253	59.95544	2.20993	1085539	2021-09-03 10:53:46	6.40706	8.28844	6.89883	26.90937	8.72518	5.56001	4.85625	1024	edge	5917962766132	68.90389	5.40791	9.91703
1.29869	2450	69.25474	67.73912	0.00000	768	211.98665	13.20927	78.08825	3.79065	322053	2019-05-07 20:25:32	12.70669	6.60691	6.74517	38.11262	3.12233	2.86357	4.31781	1920	chrome	7318618159595	52.38715	8.51398	12.58582
1.55619	1748	17.11864	44.26114	1.00000	800	110.41488	6.59573	73.46085	2.32921	674569	2020-03-06 05:17:59	8.70194	9.48178	6.70066	47.26144	6.88043	10.29389	9.66511	1366	chrome	2537163672860	60.74197	10.24648	5.50084
5.14353	1590	41.59487	52.06253	1.00000	600	165.15866	7.80164	67.34982	6.44399	1318836	2022-10-04 04:42:49	3.35560	8.15722	9.02437	44.61895	9.23346	6.39667	7.18749	lower	edge	1907223007030	61.36014	4.85320	7.99239
5.60302	162	49.97372	49.21753	0.00000	768	239.66897	11.79434	55.77973	2.64987	630607	2019-07-22 09:31:19	12.11178	7.06993	9.11240	37.32704	6.33476	8.20079	3.07804	lower	chrome	3030394559454	58.33299	5.39360	4.75701
2.01429	716	58.99193	44.62230	0.00000	800	163.09606	6.48657	46.85245	2.88879	734808	2019-04-01 02:27:59	8.70448	5.99036	7.81697	53.55618	8.42747	6.99741	7.30019	800	mobile	4036378024832	57.22116	8.22188	10.46793
3.27494	1774	41.01954	63.81319	0.00000	768	157.77046	10.28172	62.70721	6.64233	875691	2019-08-20 22:32:08	9.06068	6.06894	8.55112	53.52228	4.58497	3.68102	6.14014	1366	chrome	2675123851273	38.07585	8.41345	11.98575
3.18331	2169	60.27549	78.91880	0.00000	lower	147.84787	8.77781	68.68291	0.67921	793975	2022-07-22 22:03:13	9.98214	8.08468	8.49715	30.70289	6.00089	7.55717	3.97434	1280	mobile	1385637900060	54.68313	6.66568	6.20944
2.21177	1574	29.91715	62.91994	1.00000	1024	106.19300	9.60169	67.96378	5.67012	578323	2021-09-23 00:45:14	9.41617	8.27309	8.08622	20.27664	4.16188	7.83894	9.47727	1366	edge	8918934869575	59.31748	8.42242	6.06582
4.52727	54	46.75521	65.81300	0.00000	800	129.02262	10.39973	57.76453	1.24757	1070174	2023-01-19 13:22:49	14.45875	6.90339	8.90984	54.23134	1.45630	7.54814	5.51263	1024	safari	2425842468685	85.95527	8.37342	5.36236
1.99023	1844	21.65474	43.24632	0.00000	768	108.68104	9.30154	72.67303	0.96812	258648	2022-07-12 12:30:06	10.69861	7.88497	7.33416	45.42281	5.68650	5.13543	5.61574	1024	edge	8645902684488	57.65445	8.86030	11.44573
2.94608	243	56.16624	60.87379	0.00000	800	42.50296	10.79053	82.27977	7.63119	1449265	2019-03-22 04:22:11	11.90447	8.51300	8.31755	45.54932	7.47713	6.68751	7.47177	higher	firefox	8334674509005	30.91655	7.51612	10.21950
1.10551	570	57.05740	45.07864	1.00000	600	251.95624	6.13485	56.53554	5.62111	131398	2022-06-27 09:51:49	4.80110	8.36749	6.67805	54.41010	9.68244	7.46184	8.09842	1024	edge	3911086481522	30.15718	6.11125	8.38609
2.74494	1350	47.05767	54.75162	0.00000	600	173.92616	10.32166	55.65297	4.59136	128388	2020-02-18 05:32:31	11.95213	6.91796	8.28887	50.67179	5.55502	7.61703	5.05678	lower	chrome	3240808749368	81.53360	5.07696	5.68712
1.62823	1278	29.35574	60.89700	0.00000	600	85.42519	11.45729	73.01033	2.91642	377462	2022-04-23 05:18:06	9.66900	8.32225	6.92939	48.98036	8.36125	7.82811	5.08249	1366	safari	5910503408928	50.76025	4.13598	5.85579
2.86765	135	35.68280	70.70183	0.00000	1024	123.76188	10.96035	53.74882	2.76486	551152	2018-10-27 08:49:06	10.06941	7.81574	8.24104	63.29110	7.54827	8.00191	6.91062	higher	firefox	6244209766341	53.02870	10.14189	8.52871
1.92896	1378	55.94622	31.76234	0.00000	768	218.43806	14.20722	62.00750	3.81077	1416020	2022-04-25 23:06:57	12.18460	6.96725	7.71495	39.33225	6.92439	8.75735	7.31064	1920	chrome	7714550255621	73.42776	2.91543	3.56914
1.47253	1476	43.81984	69.49273	1.00000	768	129.17158	9.74559	55.24804	3.51748	64545	2022-11-19 12:01:04	1.69958	8.22228	7.02000	54.98271	8.62816	6.23655	6.60271	1280	chrome	1593782871306	46.98031	4.35984	6.32285
12.08177	1966	44.37842	52.90759	0.00000	768	20.35881	8.01204	52.92068	11.46187	480638	2022-01-20 03:08:48	8.14892	6.92194	9.98827	18.95913	6.64357	7.74098	7.76964	1024	safari	5073747925542	60.06947	6.07269	6.44244
3.58997	1629	40.64533	72.47259	0.00000	1080	85.52578	8.62367	78.05578	3.29176	356734	2020-11-07 22:13:00	4.55366	7.88082	8.52710	41.87161	10.24988	5.83892	4.94205	lower	edge	3617704596431	61.18564	6.76488	10.33172
2.51569	1031	48.73673	31.13979	1.00000	1080	98.71945	7.20695	68.59804	3.28049	627039	2019-07-07 13:17:35	6.07702	8.13183	7.97754	47.72316	10.75488	6.72397		higher	chrome	6597421101606	51.36121	8.26080	11.10174
1.08884	2296	34.31755	64.67284	1.00000	768	190.39163	7.06786	67.16910	3.39361	1296572	2021-01-26 20:51:03	7.38045	9.79588	7.38033	60.29062	10.11001	5.94567	4.40150	1366	chrome	1695977108119	42.19267	7.39678	11.70494
1.08040	1211	36.72997	40.58918	1.00000	600	183.42197	7.78103	79.34203	4.68299	1422529	2023-04-25 10:31:48	4.98041	7.44991	6.32179	57.66087	10.76884	6.23880	5.30797	800	opera	7694298252024	54.45060	7.21939	10.74465
3.12761	199	48.09721	55.10930	1.00000	768	126.07690	5.16328	62.57286	2.23167	708126	2021-01-15 01:49:42	7.09743	6.63060	8.39573	22.71014	10.42585	7.20605	7.18572	1366	safari	4350919377073	43.49978	7.60272	10.98736
3.50535	439	70.69021	65.82870	1.00000	1024	157.47683	4.61256	70.86036	10.16301	1440343	2021-11-09 09:33:12	9.08156	8.31722	8.49512	48.23970	4.17034	8.33499	9.88567	1024	firefox	3873428546118	56.22949	9.37218	6.84316
2.53918	133	37.70946	59.27784	1.00000	1080	118.33958	7.34099	68.08893	0.69242	131873	2019-06-26 17:34:18	4.48198	7.50633	8.20348	32.36716	10.43959	6.59069	6.00131	1366	chrome	7210753332256	61.35468	6.28592	9.55079
2.20764	1497	25.71862	35.06888	0.00000	1080	177.38814	8.92073	62.37696	1.48909	447962	2020-09-16 13:45:16	11.01088	8.90981	7.61757	44.62590	4.58674	7.79123	4.66071	1024	firefox	6209297164721	58.92486	8.52212	6.18700
3.82163	485	42.62834	65.32933	0.00000	1080	187.29535	10.77442	67.21355	2.18699	1066794	2019-06-16 13:10:50	10.18333	7.20619	8.64761	83.56439	8.31681	8.69008	7.70473	lower	edge	4887511303167	53.96671	9.50196	7.96772
1.77413	1935	45.00893	64.69405	0.00000	768	238.44190	11.75856	65.95179	9.43997	1213852	2020-02-08 14:18:41	10.60723	8.31500	6.90571	55.57211	6.51732	7.14160	6.07971	higher	chrome	2102017889055	63.76080	9.00604	8.42652
1.30511	863	56.24974	51.59615	1.00000	768	204.44180	7.44532	59.99266	3.05955	123369	2022-07-28 17:26:13	9.41279	5.01271	6.62761	35.51052	4.31036	7.32119	9.38710	800	chrome	5211906355766	47.16199	10.78463	8.61254
1.24871	2155	52.43833	58.28554	0.00000	1080	134.00996	7.24762	62.28774	3.95412	964306	2022-11-21 00:09:11	9.41712	8.16181	7.02688	60.50545	3.62643	6.72612	6.29581	1920	edge	0667011123762	65.17985	8.62908	7.35829
1.76007	190	55.12442	49.93245	1.00000	1080	224.33566	5.54445	55.30299	2.32372	648366	2022-04-30 00:12:42	8.50311	8.29134	7.42493	53.26104	7.77298	6.17309	6.11893	1280	chrome	1701168519371	51.62266	5.09078	9.66727
1.10028	1019	27.58200	57.41927	1.00000	1024	160.30854	6.14561	76.16157	5.17235	1423335	2019-03-16 23:50:59	4.29472	7.82763	6.20476	35.66284	8.91416	7.35434	7.85818	1280	chrome	8966448690086	59.92539	4.31139	6.86276
4.27173	1916	72.23539	28.08811	0.00000	600	111.30528	13.13571	61.20531	2.57570	938336	2021-12-14 05:25:04	10.32639	8.36967	8.84444	45.28229	9.64012	7.84555	1.92068	800	chrome	0983452554683	41.74425	3.29894	5.53483
2.85481	294	32.42282	43.28153	0.00000	1024	200.67605	8.50757	52.93298	5.21485	836729	2020-11-29 15:45:49	8.84789	7.21057	8.06067	69.45746	5.51710	7.43451	6.01505	lower	chrome	9967157266318	69.81845	7.12287	6.34564
1.70746	1962	66.66755	51.44252	1.00000	768	48.86849	4.16129	60.94229	3.86759	343526	2019-06-07 16:41:29	9.12854	9.40901	7.35004	26.12439	11.50290	6.80663	5.10630	lower	safari	1777877465902	56.81617	8.12087	13.23912
1.17329	782	55.39884	53.52290	1.00000	1080	69.92272	9.00045	60.11349	3.73578	856599	2019-06-04 21:03:20	10.00015	7.77180	6.93524	49.00867	4.79901	8.15974	8.39963	1280	chrome	3515411828145	51.22992	9.75765	6.78975
2.00613	1557	40.94766	65.04330	1.00000	1080	41.81237	6.65005	82.09051	2.18740	1320354	2021-01-30 04:29:45	8.10746	6.39741	7.41504	66.38763	11.02931	6.42479	4.30011	1280	safari	8626717496732	58.20713	9.11124	12.80712
3.79376	1809	67.11208	43.14866	0.00000	lower	148.06314	3.10308	50.02624	4.44148	665116	2020-06-26 07:36:09	5.90842	6.74616	8.70916	41.99803	4.84661	6.83739	8.78784	1280	chrome	1412576983288	46.20440	11.65454	9.69162
1.51716	1810	65.87720	50.71551	1.00000	800	111.03525	6.00177	63.91007	2.27038	458230	2023-07-11 05:52:45	5.22193	5.88796	7.02373	53.96124	10.60043	7.58009	6.45460	1366	safari	7007797593725	75.68148	6.42845	8.85728
3.52081	1832	58.34922	46.93307	1.00000	1024	0.62972	6.04721	65.53180	6.24746	676852	2020-04-05 12:07:39	12.48766	8.66635	8.51620	50.86229	8.73456	12.82801	9.94312	1920	chrome	3698762266467	34.68985	8.92783	3.88210
1.70369	1782	52.45976	42.18665	0.00000	800	238.77434	9.50215	54.70273	1.68329	917802	2019-10-06 04:24:27	10.13047	7.78071	7.75786	39.01439	6.82795	7.57268	6.78398	higher	safari	8176455437240	48.23159	10.33696	9.09958
1.14927	919	64.48042	73.96606	1.00000	768	194.13579	5.95711	62.20439	1.24612	493351	2023-06-20 16:25:49	10.19430	7.79520	6.15175	51.86118	7.72645	10.75111	8.67231	lower	opera	0796941707251	23.99606	10.78426	6.16783
2.15459	2424	35.22190	42.97267	1.00000	1080	114.20824	7.34487	69.09591	4.41887	498817	2021-12-13 18:25:50	4.14250	8.27470	7.65899	54.41000	11.64513	7.44190	4.66718	1024	edge	8206239635019	68.40182	6.94678	8.96711
8.85970	1410	83.70237	59.26438	1.00000	lower	128.65305	6.93763	59.93385	1.27829	248679	2019-08-16 00:07:40	9.16168	7.49400	9.61215	36.95212	6.18167	9.28856	9.38858	1366	chrome	2462738805049	44.50486	7.33651	5.23525
1.04707	1354	29.68064	57.55438	0.00000	1080	252.26080	7.92628	53.95630	2.84489	688613	2019-12-13 10:39:45	8.22202	8.31477	6.25929	41.39037	7.40838	7.70292	7.72888	higher	other	7827767579586	68.72658	9.66717	8.83655
0.87324	906	45.61136	32.54093	0.00000	768	94.53084	9.69128	66.19568	0.62162	169570	2020-04-23 13:26:41	9.16186	7.88414	6.09387	48.35705	6.54071	7.14813	5.78564	800	safari	8911117974516	34.05428	9.31320	8.42039
1.85673	252	29.57801	59.50087	0.00000	800	138.24266	8.10984	54.41948	5.10502	1044670	2019-03-07 12:09:02	10.53122	8.82772	7.53154	57.40701	6.20151	7.61664	5.33909	1920	firefox	9994720234078	57.49080	11.28152	9.15564
5.47935	2417	33.50107	48.42625	1.00000	1080	212.75459	3.46246	65.65851	0.62366	1316982	2022-11-17 03:06:50	5.78802	7.60710	9.13835	73.08577	11.16437	8.40060	8.62225	1280	mobile	4710452612367	54.41215	6.35220	9.23615
3.00946	1071	45.25225	48.90258	0.00000	768	192.85485	11.10295	65.67953	0.93610	857668	2021-12-31 22:34:30	7.83602	8.96756	8.41004	58.65944	7.48353	8.16253	6.89295	1280	edge	1907768284644	47.10446	11.30081	7.85981
0.74955	1794	27.39572	73.12887	0.00000	800	249.01475	7.25699	74.87269	2.71785	1495142	2022-08-05 12:34:24	8.67406	7.93792	6.74023	22.79076	6.30040	7.35342	7.09244	1920	chrome	3687759779219	47.02555	7.01926	7.48352
2.62623	2375	43.31012	80.48645	0.00000	1024	184.94754	8.31172	55.04839	5.22013	1105235	2020-02-27 10:40:18	7.56049	8.65066	8.27950	26.98241	7.13383	7.82536	7.28708	1920	other	5464903712531	52.78013	5.68488	6.07888
3.93172	764	78.57780	51.49342	0.00000	1080	174.39487	9.35305	55.88025	4.10726	516436	2023-08-13 10:30:19	11.35680	6.62823	8.72172	49.36810	4.30038	3.82755	5.08620	lower	opera	5274321483100	52.28727	9.26309	12.81861
1.26418	1891	59.22748	61.99752	1.00000	600	94.50940	5.85076	59.19523	5.62047	215335	2019-03-07 02:25:47	7.35837	7.28554	6.68807	44.71805	7.47944	6.27464	6.51984	1280	opera	4616412148856	72.77041	4.09842	8.37982
1.02208	74	59.56131	30.21939	1.00000	800	52.40392	7.87938	78.45849	3.05186	112776	2019-12-25 11:30:31	3.74415	6.33519	6.60470	54.48664	9.23885	6.35311	6.92269	1920	edge	8813445964866	32.66023	5.17597	8.29479
9.07090	1415	43.02241	40.29644	1.00000	768	258.37928	4.86638	71.44300	4.10182	842638	2021-09-26 21:24:35	10.58954	7.40897	9.69436	33.75627	5.83070	10.47158	10.06518	1920	chrome	2007685162489	61.58983	10.60984	5.83357
1.69664	1002	40.86799	43.33128	0.00000	600	167.34989	7.17533	68.97574	5.00943	1174289	2022-12-07 08:34:52	9.32700	7.65470	7.64740	53.34566	7.57586	5.38819	3.88183	1280	chrome	9079082663152	58.79504	6.00691	10.64975
3.89699	1882	57.39612	60.03450	0.00000	1080	182.32996	7.92547	88.04376	4.38210	895788	2019-04-06 15:24:18	8.54501	7.26378	8.72344	56.08338	7.28090	8.10884	5.89254	1920	chrome	5174600842492	61.06046	7.39273	6.70723
1.48948	97	30.68384	48.38868	1.00000	higher	113.17151	6.75643	71.15136	3.83412	744503	2021-07-24 13:45:10	9.21873	8.29810	7.24396	62.18638	7.42009	10.61893	10.50854	higher	chrome	5888153176767	63.15680	10.80452	6.01278
0.98431	634	71.40046	46.74322	1.00000	800	305.73126	6.49642	48.65834	2.08372	872027	2018-11-02 10:36:52	3.02750	6.09596	5.36365	46.97651	12.00907	8.08816	6.20702	1920	edge	3847487056154	71.80659	6.37066	8.03964
2.83430	1762	59.27303	57.04348	0.00000	1024	47.28102	8.20781	52.73008	6.42467	344768	2019-08-26 11:57:57	9.55393	8.03168	8.40051	58.15256	6.39522	6.10967	5.89422	lower	chrome	7780236319642	75.39557	5.16574	8.51574
2.49387	550	51.99907	54.93326	1.00000	1024	178.89202	6.82671	68.13328	3.51012	849676	2022-07-25 14:24:37	10.03252	9.06414	8.28004	19.96519	8.65376	11.69150	9.31707	800	firefox	7106455322247	53.77416	7.82840	3.82831
5.61687	1330	42.75950	61.13763	1.00000	768	125.14163	6.10894	70.82188	0.47407	625623	2022-05-24 18:04:13	4.69169	6.73123	9.08916	48.67932	9.82896	6.45209	7.21976	1920	firefox	4302002082647	64.19371	4.82637	9.26282
2.21716	247	48.00078	63.22855	0.00000	768	217.06240	7.44715	58.67326	5.22135	764567	2020-01-12 05:22:31	7.88083	7.15934	7.97044	60.63956	7.47909	7.56231	6.60090	1280	firefox	0013855667786	57.87962	6.47560	7.30642
2.54830	108	40.98732	74.85088	0.00000	1080	69.96008	9.28786	80.71272	4.83757	678565	2019-04-29 22:32:17	9.95082	7.45125	8.22298	66.60993	6.55771	7.00681	5.64389	800	edge	2005991060123	44.15832	10.44452	9.57180
2.09021	14	50.49368	64.87209	1.00000	768	45.36327	6.51532	92.81643	5.37686	339336	2019-03-07 04:09:05	6.63733	9.45600	7.68532	42.29396	8.90561	6.96127	5.44114	1280	safari	8020195511633	40.00336	5.59401	8.38134
15.55703	1634	33.94805	51.73834	1.00000	800	149.85847	7.71980	67.13222	2.34559	1203549	2022-10-02 14:18:36	6.32096	9.01454	10.23868	30.42671	10.25448	5.65197	4.44980	lower	edge	0670782340207	53.08221	7.03986	11.55774
0.66107	2345	52.00673	56.10204	0.00000	768	254.23672	6.35907	71.17916	5.00870	928352	2022-06-30 05:19:16	10.27685	8.30261	6.76799	36.37385	2.70186	1.04181	4.60077	lower	opera	3034398008260	75.44259	6.34972	14.84524
6.13293	1165	39.09579	50.09716	0.00000	1080	66.06291	9.37478	58.26133	6.74030	1275143	2021-04-03 19:44:34	5.91004	7.33273	9.27077	38.04173	7.05990	8.83547	6.39946	1280	other	7150994912216	53.19953	12.24138	6.43760
2.11198	2384	34.78316	57.74374	0.00000	1024	60.28914	10.31331	61.56262	1.41134	1098210	2023-06-24 07:08:35	8.13994	9.64434	7.96984	43.24246	4.82381	3.72491	6.44921	1366	edge	5474284605230	61.90435	6.77884	11.01497
2.10208	390	45.57421	49.67281	0.00000	1024	197.15336	10.57709	70.78746	5.90935	287803	2023-01-06 04:56:18	9.65441	7.12074	7.57391	59.19032	6.77531	9.31364	5.99999	800	chrome	0576337994034	55.54325	12.19059	6.53745
2.20646	876	53.26168	68.19082	0.00000	800	193.21520	6.70769	57.09098	4.00233	362617	2021-09-24 07:39:43	7.60602	7.16833	7.79061	47.61145	7.71969	7.68829	6.49986	800	other	9779161194446	74.43411	9.45093	8.74672
4.27487	545	46.61622	51.86738	0.00000	1080	43.60224	9.88863	53.88706	2.35714	996465	2021-12-09 22:57:54	8.11990	6.74065	8.83629	53.28180	6.84018	9.00341	8.35603	1920	chrome	6798396377076	52.70951	7.89026	5.12473
3.99468	2430	41.07826	36.05138	1.00000	800	318.05292	5.55809	54.96438	4.36012	490273	2021-03-10 19:41:19	9.54312	6.61668	8.71943	30.80011	6.27475	9.45551	10.62323	1280	edge	6240570118864	78.71842	6.76519	5.51673
1.24330	856	60.99149	44.51379	1.00000	lower	93.34036	6.26691	71.79885	0.87039	539348	2023-06-14 02:20:05	10.04536	5.57535	6.83190	58.11241	5.70486	8.54212	8.97129	1280	safari	9764698429857	64.34933	8.20944	6.89779
1.21925	2175	60.45344		0.00000	600	144.52987	8.20544	63.21220	2.47921	288148	2020-09-04 12:44:03	10.32068	8.56218	7.19236	49.22310	4.80723	7.84604	4.95728	1366	edge	2350351590452	28.65897	7.24967	5.61815
6.75387	1195	49.26618	60.59981	1.00000	800	206.82001	5.56116	83.82896	0.89511	1272342	2022-03-24 04:38:13	6.63234	5.99545	9.35464	45.19139	10.29301	7.26887	6.51908	1920	safari	2617029899232	53.39599	6.98991	10.06541
5.06249	2304	56.83715	57.19587	1.00000	1080	262.54544	6.69675	59.69548	7.07063	1208385	2022-03-16 04:25:43	7.79063	9.38671	8.98932	56.58447	10.77159	5.65709	3.89156	1024	mobile	1222516671065	37.18779	7.67682	12.92951
3.16302	802	29.71923	59.05668	0.00000	lower	118.09919	6.47732	59.71652	1.91928	169999	2020-01-11 17:38:18	5.78598	8.42814	8.47727	52.50679	10.03346	6.74160	6.33171	800	edge	7805333228007	31.19798	6.48230	9.88560
1.63112	1547	47.05227	41.54297	1.00000	higher	247.14209	8.03361	67.90907	11.58005	1094175	2021-07-13 22:54:40	2.92532	6.85069	7.42546	58.43160	12.04061	6.82330	4.53023	1920	chrome	9347121044119	44.70577	6.46840	9.35879
2.62234	766	53.52375	44.24764	1.00000	600	209.70069	5.61851	60.35286	0.62231	1444544	2021-01-26 02:11:25	7.84078	8.10248	8.24940	52.17012	9.15007	6.63217	6.92764	1366	safari	5649514718480	39.73033	7.00301	10.78946
3.28778	268	59.28971	59.65062	0.00000	1080	65.52163	10.11117	66.33141	6.40442	559397	2019-08-15 22:11:38	7.07705	7.20779	8.46555	56.30415	6.38961	6.17694	6.10647	1280	chrome	3508049639481	56.82675	8.95549	8.84961
3.40187	1956	47.62473	49.95992	1.00000	800	231.69164	6.35127	63.57993	4.44427	1264370	2022-01-10 12:21:07	10.73635	6.71670	8.65383	39.72696	6.15292	9.17727	9.22726	lower	chrome	3738136666933	45.09020	10.72397	7.72963
1.47853	1824	37.31926	60.41836	0.00000	600	114.23264	8.25627	64.91362	6.25059	165740	2021-02-08 20:54:59	10.44831	10.02323	7.17542	52.88137	3.91059	7.21030	7.15509	1280	edge	8499081200485	47.66732	7.35474	6.55741
1.27775	1330	28.72186	68.82281	1.00000	800	248.16972	6.63664	77.17049	8.04305	1009601	2019-01-10 16:58:14	7.96510	8.26611	7.36274	58.58125	8.60059	5.91389	5.15981	1366	mobile	2994141377252	44.64724	6.12707	10.51700
4.28768	387	63.09212	62.41852	1.00000	higher	49.91912	3.97865	59.90284	3.41556	895616	2021-02-09 04:46:44	8.75610	7.90603	8.70583	66.78997	8.05995	11.10094	10.52486	800	edge	0581146878499	67.34580	10.33823	5.96043
1.58138	967	54.33704	42.75838	1.00000	1024	109.87091	7.24163	59.03232	4.33619	1216429	2023-02-22 15:00:45	7.78945	8.58612	6.78287	54.31519	6.58975	9.52901	9.36145	1024	mobile	1624249263072	57.62723	9.37918	5.51634
2.12197	2038	58.27661	52.38294	0.00000	600	33.94164	8.75777	59.48132	1.57425	8797	2019-10-30 01:22:17	6.80271	8.55597	7.78735	55.05744	8.50000	7.84890	6.55564	1366	edge	3990323315837	32.47807	6.53729	6.90734
1.87825	95	53.52354	68.01878	0.00000	1024	212.25015	9.56159	76.08158	3.56051	854023	2021-11-13 02:41:27	10.29242	6.82698	7.76219	40.81100	3.53332	4.03341	5.94649	1366	edge	2041351899507	60.10468	8.73666	11.39000
2.07379	479	38.26448	46.87812	1.00000	1024	106.83555	4.76022	48.08691	0.49503	876839	2022-03-07 07:22:55	3.99353	8.07779	7.77385	48.64153	12.72594	8.34169	8.51983	1920	chrome	9990031833856	68.48067	7.91688	10.22439
3.63361	1713	27.27909	78.25659	1.00000	1080	98.58643	6.32073	57.61481	9.38649	1334468	2019-01-31 08:49:52	9.73992	6.40858	8.67468	28.24268	5.25694	9.14709	9.51024	1920	opera	2827499193871	42.18677	10.92578	6.87985
1.09375	1104	47.79191	55.83339	1.00000	800	219.88650	6.30506	55.44862	4.12088	518761	2020-01-03 00:37:41	9.24709	6.11887	6.03284	44.40257	6.82929	10.41007	10.25911	1920	safari	1334323048081	46.31260	6.81513	4.05408
1.82715	2226	42.98472	62.37600	0.00000	600	135.55806	9.43480	53.83750	1.70945	802013	2022-11-15 19:55:31	11.16164	7.22694	7.36759	49.46683	4.11140	8.16584	5.26252	1920	chrome	6373756155954	63.24858	7.74076	4.93402
3.97223	1621	33.56094	56.95812	1.00000	768	137.14427	6.46848	67.22800	7.69110	547237	2022-08-15 23:33:39	9.66674	7.88694	8.83162	57.05016	5.09523	8.25420	9.72036	lower	mobile	2655793274732	69.04259	9.08737	7.29719
1.45942	2215	66.99751	46.71290	1.00000	higher	178.92746	7.67658	65.05290	2.96591	212855	2019-02-04 23:03:38	8.20309	9.47303	7.56167	48.30022	6.33712	9.00192	9.31364	800	firefox	5692741755438	46.55056	8.70539	5.90127
3.40944	2400	39.75500	63.30081	1.00000	600	164.08012	3.24566	61.73920	4.26676	759723	2022-06-29 18:00:53	13.28439	6.75394	8.48875	77.34817	4.05560	9.05240	10.62226	1920	firefox	0919463644037	51.83803	12.28134	9.13631
2.94698	2352	60.55296	45.55705	1.00000	1024	101.75226	4.50103	57.87196	2.51468	1367229	2018-09-26 21:38:00	8.35309	6.67571	8.52272	52.37007	10.48573	7.34924	5.97355	higher	firefox	7907279797675	75.88592	7.45459	11.10032
2.28295	1208	59.87814	60.76377	0.00000	768	150.19289	10.84587	81.36986	2.70527	854429	2020-07-26 06:10:02	10.04430	8.41382	8.01790	45.85137	8.19346	7.93706	4.20470	1280	chrome	9454229571093	52.33664	4.79159	5.95500
4.13365	987	55.35517	47.43818	1.00000	600	140.87904	9.38941	68.25265	6.94538	1366018	2023-06-11 22:52:38	6.41305	8.99250	8.83268	54.62304	10.68640	5.40837	1.41279	1366	mobile	4628557857623	32.81278	7.66504	11.52515
1.52238	1424	57.71068	47.71363	0.00000	600	31.96041	11.91411	64.50226	4.21438	295370	2021-09-09 06:11:13	10.21340	7.62575	7.29628	74.66693	9.15064	9.83540	7.73851	1366	chrome	4519341513811	49.44624	11.43765	7.44003
3.58158	596	45.36716	64.95007	0.00000	1024	69.34965	6.54344	76.58324	8.49420	1102534	2021-02-11 10:26:39	8.53208	8.03378	8.31656	57.80085	3.86164	6.84226	10.51999	lower	safari	0404110744753	51.51487	8.16510	7.91268
2.97914	231	61.92616	62.90286	0.00000	800	121.85929	6.12788	70.17479	4.35648	992156	2021-02-18 23:46:24	6.73176	7.78063	8.44255	38.23668	6.70423	6.80578	6.47882	1366	chrome	6725412950722	30.21418	9.31097	9.11582
1.11864	2411	59.10045	47.71477	0.00000	1080	139.95196	6.07789	77.17846	0.98157	1478955	2022-12-02 13:43:16	10.56052	6.49318	6.98708	41.49360	5.37616	4.33742	6.38689	1280	mobile	7632578706010	64.22360	8.00354	12.94920
3.16070	1323	71.62727	71.47492	0.00000	800	165.90758	4.14089	72.21141	5.89111	838853	2021-07-11 08:45:37	7.54941	6.26782	8.33906	48.96899	4.80325	6.97335	6.19152	800	safari	8433717525528	38.33713	9.19810	8.07639
1.90501	1532	28.14603	59.94341	0.00000	1024	206.41120	12.69209	68.34072	1.74626	1426738	2021-06-22 02:01:44	12.06855	8.86122	7.66336	46.93164	5.81966	6.75959	6.06060	1366	firefox	1831735908526	65.74760	10.04339	9.36588
2.34491	1628	38.01587	61.15920	1.00000	768	149.71258	7.29050	64.99034	3.72257	1396586	2023-08-15 00:26:24	11.96368	7.17701	7.74337	51.88478	6.24126	9.88057	10.05679	1366	chrome	5185396137662	47.52236	12.27715	7.86784
0.83084	817	71.34762	68.40452	1.00000	1080	89.94276	2.87881	73.62264	8.73057	548011	2021-08-01 06:26:48	11.38848	5.00016	6.37641	56.65410	4.49576	8.70323	10.72485	1280	edge	9150052857259	28.35146	9.80979	8.20787
